day,time,,wea,tem,hum,win,dir,winclass,rain,tembody
2019/9/20,8:00,,局部多云,22℃,39%,轻风,东北风,2级,-,24℃
2019/9/20,9:00,,局部多云,24℃,36%,轻风,东北风,2级,-,25℃
2019/9/20,10:00,,局部多云,26℃,33%,轻风,东北风,2级,-,26℃
2019/9/20,11:00,,局部多云,28℃,30%,轻风,东风,2级,-,27℃
2019/9/20,12:00,,局部多云,29℃,28%,轻风,东风,2级,-,28℃
2019/9/20,13:00,,局部多云,30℃,26%,轻风,东风,2级,-,29℃
2019/9/20,14:00,,局部多云,31℃,25%,轻风,东风,2级,-,30℃
2019/9/20,15:00,,局部多云,31℃,25%,微风,东风,3级,-,29℃
2019/9/20,16:00,,局部多云,31℃,25%,微风,东风,3级,-,29℃
2019/9/20,17:00,,局部多云,31℃,25%,微风,东风,3级,-,29℃
2019/9/20,18:00,,局部多云,29℃,29%,微风,南风,3级,-,28℃
2019/9/20,19:00,,局部多云,28℃,33%,微风,西南风,3级,-,27℃
2019/9/20,20:00,,局部多云,27℃,37%,微风,西北风,3级,-,26℃
2019/9/20,21:00,,局部多云,26℃,38%,微风,西北风,3级,-,26℃
2019/9/20,22:00,,局部多云,26℃,40%,微风,西北风,3级,-,26℃
2019/9/20,23:00,,局部多云,25℃,41%,微风,北风,3级,-,25℃
2019/9/21,0:00,,局部多云,25℃,41%,微风,东北风,3级,-,25℃
2019/9/21,1:00,,局部多云,24℃,42%,和风,东北风,4级,-,25℃
2019/9/21,2:00,,局部多云,23℃,43%,清风,东北风,5级,-,24℃
2019/9/21,3:00,,局部多云,23℃,45%,清风,东北风,5级,-,24℃
2019/9/21,4:00,,局部多云,22℃,47%,清风,东北风,5级,-,24℃
2019/9/21,5:00,,局部多云,22℃,49%,清风,东北风,5级,-,24℃
2019/9/21,6:00,,局部多云,22℃,45%,清风,东北风,5级,-,24℃
2019/9/21,7:00,,局部多云,23℃,42%,清风,东北风,5级,-,24℃
2019/9/21,8:00,,局部多云,23℃,39%,清风,东北风,5级,-,24℃
2019/9/21,9:00,,局部多云,25℃,35%,清风,东北风,5级,-,25℃
2019/9/21,10:00,,局部多云,26℃,32%,清风,东北风,5级,-,26℃
2019/9/21,11:00,,局部多云,28℃,28%,清风,东北风,5级,-,27℃
2019/9/21,12:00,,局部多云,29℃,27%,和风,东风,4级,-,28℃
2019/9/21,13:00,,局部多云,30℃,26%,和风,东风,4级,-,29℃
2019/9/21,14:00,,局部多云,31℃,26%,微风,东风,3级,-,30℃
2019/9/21,15:00,,局部多云,31℃,26%,微风,东南风,3级,-,29℃
2019/9/21,16:00,,局部多云,31℃,26%,微风,东南风,3级,-,29℃
2019/9/21,17:00,,局部多云,31℃,25%,微风,东南风,3级,-,29℃
2019/9/21,18:00,,局部多云,29℃,30%,清风,东南风,5级,-,29℃
2019/9/21,19:00,,局部多云,28℃,34%,强风,南风,6级,-,30℃
2019/9/21,20:00,,局部多云,27℃,38%,劲风,南风,7级,-,30℃
2019/9/21,21:00,,局部多云,26℃,42%,劲风,南风,7级,-,28℃
2019/9/21,22:00,,局部多云,24℃,46%,强风,南风,6级,-,26℃
2019/9/21,23:00,,局部多云,23℃,51%,清风,南风,5级,-,25℃
2019/9/22,0:00,,局部多云,23℃,53%,清风,东南风,5级,-,25℃
2019/9/22,1:00,,局部多云,23℃,57%,和风,东南风,4级,-,25℃
2019/9/22,2:00,,局部多云,22℃,62%,微风,东风,3级,-,25℃
2019/9/22,3:00,,局部多云,22℃,61%,微风,东风,3级,-,22℃
2019/9/22,4:00,,局部多云,22℃,60%,微风,东风,3级,-,22℃
2019/9/22,5:00,,局部多云,21℃,60%,微风,东北风,3级,-,21℃
2019/9/22,6:00,,局部多云,22℃,58%,微风,东北风,3级,-,22℃
2019/9/22,7:00,,局部多云,23℃,56%,微风,东北风,3级,-,25℃
2019/9/22,8:00,,局部多云,23℃,54%,微风,东北风,3级,-,25℃
2019/9/22,9:00,,局部多云,25℃,49%,微风,东北风,3级,-,26℃
2019/9/22,10:00,,局部多云,27℃,43%,微风,东北风,3级,-,27℃
2019/9/22,11:00,,局部多云,29℃,38%,微风,东北风,3级,-,28℃
2019/9/22,12:00,,局部多云,30℃,34%,微风,东北风,3级,-,29℃
2019/9/22,13:00,,局部多云,31℃,30%,微风,东风,3级,-,30℃
2019/9/22,14:00,,局部多云,32℃,26%,和风,东风,4级,-,30℃
2019/9/22,15:00,,局部多云,32℃,25%,和风,东风,4级,-,30℃
2019/9/22,16:00,,局部多云,32℃,25%,微风,东南风,3级,-,30℃
2019/9/22,17:00,,局部多云,32℃,24%,微风,东南风,3级,-,30℃
2019/9/22,18:00,,局部多云,31℃,27%,微风,南风,3级,-,29℃
2019/9/22,19:00,,局部多云,29℃,29%,微风,南风,3级,-,28℃
2019/9/22,20:00,,局部多云,28℃,32%,微风,西南风,3级,-,27℃
2019/9/22,21:00,,局部多云,27℃,35%,微风,南风,3级,-,27℃
2019/9/22,22:00,,局部多云,26℃,38%,微风,东南风,3级,-,26℃
2019/9/22,23:00,,局部多云,26℃,42%,微风,东风,3级,-,26℃
2019/9/23,0:00,,局部多云,26℃,46%,微风,西南风,3级,-,26℃
2019/9/23,1:00,,局部多云,25℃,46%,微风,东南风,3级,-,26℃
2019/9/23,2:00,,局部多云,25℃,47%,和风,东北风,4级,-,26℃
2019/9/23,3:00,,晴朗,25℃,48%,和风,东北风,4级,-,26℃
2019/9/23,4:00,,局部多云,25℃,49%,微风,东北风,3级,-,26℃
2019/9/23,5:00,,晴朗,24℃,50%,微风,东北风,3级,-,25℃
2019/9/23,6:00,,晴朗,25℃,48%,微风,东北风,3级,-,26℃
2019/9/23,7:00,,晴朗,26℃,46%,微风,北风,3级,-,26℃
2019/9/23,8:00,,晴朗,26℃,44%,微风,北风,3级,-,26℃
2019/9/23,9:00,,晴朗,28℃,37%,微风,东南风,3级,-,28℃
2019/9/23,10:00,,晴朗,30℃,30%,轻风,西南风,2级,-,29℃
2019/9/23,11:00,,晴朗,32℃,23%,轻风,西北风,2级,-,31℃
2019/9/23,12:00,,局部多云,33℃,20%,微风,西北风,3级,-,32℃
2019/9/23,13:00,,晴朗,34℃,16%,微风,西北风,3级,-,32℃
2019/9/23,14:00,,局部多云,35℃,13%,和风,北风,4级,-,33℃
2019/9/23,15:00,,局部多云,35℃,13%,和风,西北风,4级,-,33℃
2019/9/23,16:00,,局部多云,34℃,14%,和风,西风,4级,-,32℃
2019/9/23,17:00,,局部多云,34℃,14%,和风,西南风,4级,-,32℃
2019/9/23,18:00,,局部多云,32℃,16%,和风,西南风,4级,-,30℃
2019/9/23,19:00,,局部多云,31℃,19%,和风,西南风,4级,-,29℃
2019/9/23,20:00,,局部多云,30℃,21%,和风,西南风,4级,-,27℃
2019/9/23,21:00,,局部多云,29℃,22%,微风,西风,3级,-,27℃
2019/9/23,22:00,,局部多云,28℃,22%,微风,西风,3级,-,27℃
2019/9/23,23:00,,局部多云,28℃,23%,微风,西北风,3级,-,26℃
2019/9/24,0:00,,局部多云,28℃,22%,微风,西北风,3级,-,26℃
2019/9/24,1:00,,局部多云,27℃,22%,和风,西北风,4级,-,26℃
2019/9/24,2:00,,局部多云,27℃,23%,清风,北风,5级,-,25℃
2019/9/24,3:00,,局部多云,26℃,23%,清风,西南风,5级,-,25℃
2019/9/24,4:00,,局部多云,25℃,24%,清风,东南风,5级,-,24℃
2019/9/24,5:00,,局部多云,25℃,24%,清风,北风,5级,-,24℃
2019/9/24,6:00,,局部多云,26℃,24%,清风,东南风,5级,-,25℃
2019/9/24,7:00,,局部多云,27℃,23%,清风,西南风,5级,-,25℃
2019/9/24,8:00,,局部多云,28℃,22%,清风,北风,5级,-,26℃
2019/9/24,9:00,,局部多云,29℃,21%,清风,西风,5级,-,27℃
2019/9/24,10:00,,局部多云,31℃,19%,清风,东南风,5级,-,29℃
2019/9/24,11:00,,局部多云,33℃,17%,清风,东北风,5级,-,30℃
2019/9/24,12:00,,局部多云,33℃,16%,清风,东北风,5级,-,31℃
2019/9/24,13:00,,局部多云,34℃,15%,清风,东北风,5级,-,32℃
2019/9/24,14:00,,局部多云,35℃,15%,清风,东风,5级,-,34℃
2019/9/24,15:00,,局部多云,35℃,15%,清风,东风,5级,-,33℃
2019/9/24,16:00,,局部多云,34℃,15%,清风,东南风,5级,-,32℃
2019/9/24,17:00,,局部多云,33℃,15%,清风,东南风,5级,-,31℃
2019/9/24,18:00,,局部多云,32℃,20%,强风,东南风,6级,-,32℃
2019/9/24,19:00,,局部多云,32℃,24%,劲风,南风,7级,-,34℃
2019/9/24,20:00,,局部多云,31℃,29%,劲风,南风,7级,-,35℃
2019/9/24,21:00,,局部多云,30℃,32%,劲风,南风,7级,-,33℃
2019/9/24,22:00,,局部多云,29℃,36%,强风,南风,6级,-,32℃
2019/9/24,23:00,,局部多云,28℃,39%,清风,南风,5级,-,30℃
2019/9/25,0:00,,局部多云,27℃,32%,和风,东南风,4级,-,26℃
2019/9/25,1:00,,局部多云,26℃,34%,和风,东南风,4级,-,26℃
2019/9/25,2:00,,局部多云,26℃,36%,微风,东南风,3级,-,26℃
2019/9/25,3:00,,局部多云,26℃,38%,微风,东风,3级,-,26℃
2019/9/25,4:00,,局部多云,26℃,40%,轻风,东风,2级,-,26℃
2019/9/25,5:00,,局部多云,25℃,42%,轻风,东风,2级,-,26℃
2019/9/25,6:00,,局部多云,25℃,41%,轻风,东风,2级,-,25℃
2019/9/25,7:00,,局部多云,25℃,40%,轻风,东北风,2级,-,25℃
2019/9/25,8:00,,局部多云,25℃,39%,软风,东北风,1级,-,25℃
2019/9/25,9:00,,局部多云,26℃,35%,轻风,东风,2级,-,26℃
2019/9/25,10:00,,局部多云,28℃,30%,轻风,东南风,2级,-,27℃
2019/9/25,11:00,,局部多云,30℃,26%,轻风,南风,2级,-,28℃
2019/9/25,12:00,,晴朗,32℃,24%,微风,南风,3级,-,30℃
2019/9/25,13:00,,局部多云,33℃,22%,和风,南风,4级,-,31℃
2019/9/25,14:00,,晴朗,35℃,20%,和风,南风,4级,-,33℃
2019/9/25,15:00,,晴朗,35℃,20%,清风,南风,5级,-,33℃
2019/9/25,16:00,,晴朗,35℃,20%,清风,西南风,5级,-,33℃
2019/9/25,17:00,,晴朗,34℃,20%,清风,西南风,5级,-,33℃
2019/9/25,18:00,,晴朗,33℃,22%,清风,西南风,5级,-,32℃
2019/9/25,19:00,,晴朗,33℃,24%,清风,西南风,5级,-,31℃
2019/9/25,20:00,,晴朗,32℃,26%,和风,西南风,4级,-,30℃
2019/9/25,21:00,,晴朗,31℃,27%,微风,西南风,3级,-,30℃
2019/9/25,22:00,,晴朗,31℃,28%,微风,西风,3级,-,29℃
2019/9/25,23:00,,晴朗,30℃,29%,轻风,西风,2级,-,29℃
2019/9/26,0:00,,晴朗,29℃,29%,轻风,南风,2级,-,28℃
2019/9/26,1:00,,晴朗,28℃,31%,微风,东风,3级,-,27℃
2019/9/26,2:00,,晴朗,27℃,32%,微风,北风,3级,-,27℃
2019/9/26,3:00,,晴朗,27℃,33%,微风,北风,3级,-,26℃
2019/9/26,4:00,,晴朗,26℃,33%,微风,东北风,3级,-,26℃
2019/9/26,5:00,,晴朗,25℃,34%,微风,东北风,3级,-,25℃
2019/9/26,6:00,,局部多云,25℃,33%,和风,东北风,4级,-,25℃
2019/9/26,7:00,,晴朗,26℃,33%,和风,东北风,4级,-,25℃
2019/9/26,8:00,,局部多云,26℃,32%,和风,东北风,4级,-,25℃
2019/9/26,9:00,,晴朗,28℃,29%,微风,东北风,3级,-,27℃
2019/9/26,10:00,,局部多云,30℃,26%,微风,东风,3级,-,28℃
2019/9/26,11:00,,晴朗,32℃,23%,微风,东风,3级,-,30℃
2019/9/26,12:00,,晴朗,33℃,21%,微风,东南风,3级,-,31℃
2019/9/26,13:00,,晴朗,34℃,19%,和风,南风,4级,-,32℃
2019/9/26,14:00,,晴朗,35℃,18%,清风,南风,5级,-,33℃
2019/9/26,15:00,,局部多云,34℃,17%,清风,南风,5级,-,32℃
2019/9/26,16:00,,晴朗,34℃,17%,清风,西南风,5级,-,32℃
2019/9/26,17:00,,局部多云,33℃,16%,清风,西南风,5级,-,31℃
2019/9/26,18:00,,局部多云,32℃,17%,清风,南风,5级,-,30℃
2019/9/26,19:00,,局部多云,31℃,19%,和风,南风,4级,-,29℃
2019/9/26,20:00,,局部多云,30℃,20%,和风,南风,4级,-,28℃
2019/9/26,21:00,,局部多云,29℃,22%,和风,南风,4级,-,27℃
2019/9/26,22:00,,局部多云,29℃,23%,微风,西南风,3级,-,27℃
2019/9/26,23:00,,局部多云,29℃,25%,微风,西南风,3级,-,27℃
2019/9/27,0:00,,局部多云,28℃,29%,和风,南风,4级,-,27℃
2019/9/27,1:00,,晴朗,27℃,32%,和风,东南风,4级,-,27℃
2019/9/27,2:00,,局部多云,27℃,34%,和风,东风,4级,-,26℃
2019/9/27,3:00,,晴朗,26℃,38%,和风,东风,4级,-,26℃
2019/9/27,4:00,,局部多云,25℃,42%,微风,东北风,3级,-,25℃
2019/9/27,5:00,,晴朗,24℃,46%,微风,东北风,3级,-,25℃
2019/9/27,6:00,,晴朗,24℃,46%,微风,东北风,3级,-,25℃
2019/9/27,7:00,,晴朗,25℃,47%,微风,东北风,3级,-,25℃
2019/9/27,8:00,,晴朗,25℃,48%,微风,东北风,3级,-,26℃
2019/9/27,9:00,,晴朗,26℃,43%,微风,东风,3级,-,27℃
2019/9/27,10:00,,晴朗,28℃,38%,微风,东风,3级,-,28℃
2019/9/27,11:00,,晴朗,30℃,33%,微风,东南风,3级,-,29℃
2019/9/27,12:00,,晴朗,31℃,29%,和风,东南风,4级,-,30℃
2019/9/27,13:00,,晴朗,32℃,26%,清风,南风,5级,-,30℃
2019/9/27,14:00,,晴朗,33℃,22%,清风,南风,5级,-,31℃
2019/9/27,15:00,,晴朗,33℃,21%,清风,南风,5级,-,31℃
2019/9/27,16:00,,晴朗,33℃,20%,清风,西南风,5级,-,31℃
2019/9/27,17:00,,晴朗,33℃,19%,清风,西南风,5级,-,31℃
2019/9/27,18:00,,局部多云,32℃,20%,清风,西南风,5级,-,30℃
2019/9/27,19:00,,晴朗,32℃,21%,和风,西南风,4级,-,30℃
2019/9/27,20:00,,局部多云,31℃,22%,微风,西南风,3级,-,29℃
2019/9/27,21:00,,局部多云,30℃,24%,微风,南风,3级,-,28℃
2019/9/27,22:00,,局部多云,28℃,26%,微风,南风,3级,-,27℃
2019/9/27,23:00,,局部多云,26℃,28%,微风,南风,3级,-,25℃
2019/9/28,0:00,,局部多云,24℃,30%,微风,东南风,3级,-,24℃
2019/9/28,1:00,,局部多云,24℃,31%,微风,东风,3级,-,24℃
2019/9/28,2:00,,局部多云,23℃,32%,轻风,东北风,2级,-,24℃
2019/9/28,3:00,,局部多云,23℃,37%,微风,东北风,3级,-,23℃
2019/9/28,4:00,,局部多云,22℃,41%,微风,东北风,3级,-,22℃
2019/9/28,5:00,,局部多云,21℃,45%,微风,东北风,3级,-,21℃
2019/9/28,6:00,,局部多云,21℃,45%,微风,东北风,3级,-,21℃
2019/9/28,7:00,,局部多云,22℃,45%,和风,东北风,4级,-,22℃
2019/9/28,8:00,,局部多云,22℃,45%,和风,东北风,4级,-,24℃
2019/9/28,9:00,,局部多云,24℃,40%,微风,东北风,3级,-,25℃
2019/9/28,10:00,,局部多云,26℃,35%,微风,东风,3级,-,26℃
2019/9/28,11:00,,局部多云,28℃,30%,微风,东风,3级,-,27℃
2019/9/28,12:00,,局部多云,29℃,27%,微风,东南风,3级,-,28℃
2019/9/28,13:00,,局部多云,30℃,25%,和风,南风,4级,-,29℃
2019/9/28,14:00,,局部多云,31℃,23%,和风,南风,4级,-,30℃
2019/9/28,15:00,,局部多云,31℃,23%,清风,南风,5级,-,30℃
2019/9/28,16:00,,局部多云,32℃,23%,清风,西南风,5级,-,30℃
2019/9/28,17:00,,局部多云,32℃,22%,清风,西南风,5级,-,30℃
2019/9/28,18:00,,局部多云,31℃,24%,清风,西南风,5级,-,29℃
2019/9/28,19:00,,局部多云,30℃,26%,和风,西南风,4级,-,29℃
2019/9/28,20:00,,局部多云,29℃,28%,微风,西南风,3级,-,28℃
2019/9/28,21:00,,局部多云,29℃,29%,微风,西风,3级,-,28℃
2019/9/28,22:00,,局部多云,28℃,30%,轻风,西风,2级,-,27℃
2019/9/28,23:00,,局部多云,27℃,31%,轻风,西风,2级,-,27℃
2019/9/29,0:00,,局部多云,27℃,37%,轻风,南风,2级,-,27℃
2019/9/29,1:00,,局部多云,26℃,38%,微风,东风,3级,-,26℃
2019/9/29,2:00,,局部多云,25℃,39%,微风,北风,3级,-,26℃
2019/9/29,3:00,,局部多云,25℃,40%,微风,北风,3级,-,25℃
2019/9/29,4:00,,局部多云,24℃,42%,和风,北风,4级,-,25℃
2019/9/29,5:00,,局部多云,23℃,43%,和风,东北风,4级,-,25℃
2019/9/29,6:00,,局部多云,23℃,42%,和风,东北风,4级,-,25℃
2019/9/29,7:00,,局部多云,24℃,41%,和风,东北风,4级,-,25℃
2019/9/29,8:00,,局部多云,24℃,40%,和风,东北风,4级,-,25℃
2019/9/29,9:00,,局部多云,26℃,37%,和风,东北风,4级,-,26℃
2019/9/29,10:00,,局部多云,28℃,33%,微风,东北风,3级,-,27℃
2019/9/29,11:00,,局部多云,29℃,29%,微风,东风,3级,-,28℃
2019/9/29,12:00,,局部多云,31℃,27%,和风,东南风,4级,-,29℃
2019/9/29,13:00,,局部多云,32℃,24%,和风,东南风,4级,-,30℃
2019/9/29,14:00,,局部多云,33℃,21%,和风,南风,4级,-,31℃
2019/9/29,15:00,,局部多云,33℃,20%,和风,南风,4级,-,31℃
2019/9/29,16:00,,局部多云,33℃,19%,和风,南风,4级,-,31℃
2019/9/29,17:00,,局部多云,33℃,18%,清风,南风,5级,-,31℃
2019/9/29,18:00,,局部多云,32℃,19%,和风,南风,4级,-,30℃
2019/9/29,19:00,,局部多云,31℃,21%,和风,南风,4级,-,29℃
2019/9/29,20:00,,局部多云,30℃,22%,和风,南风,4级,-,28℃
2019/9/29,21:00,,局部多云,29℃,24%,微风,南风,3级,-,28℃
2019/9/29,22:00,,局部多云,28℃,26%,微风,西南风,3级,-,27℃
2019/9/29,23:00,,局部多云,27℃,27%,轻风,西南风,2级,-,26℃
2019/9/30,0:00,,局部多云,27℃,32%,轻风,东风,2级,-,26℃
2019/9/30,1:00,,局部多云,26℃,34%,微风,东北风,3级,-,26℃
2019/9/30,2:00,,局部多云,25℃,36%,微风,东北风,3级,-,25℃
2019/9/30,3:00,,局部多云,25℃,40%,微风,东北风,3级,-,25℃
2019/9/30,4:00,,局部多云,24℃,43%,微风,东北风,3级,-,25℃
2019/9/30,5:00,,局部多云,23℃,47%,和风,东北风,4级,-,25℃
2019/9/30,6:00,,局部多云,23℃,48%,和风,东北风,4级,-,25℃
2019/9/30,7:00,,局部多云,23℃,49%,和风,东北风,4级,-,25℃
2019/9/30,8:00,,局部多云,24℃,50%,和风,东北风,4级,-,25℃
2019/9/30,9:00,,局部多云,25℃,45%,和风,东北风,4级,-,26℃
2019/9/30,10:00,,局部多云,27℃,40%,微风,东北风,3级,-,27℃
2019/9/30,11:00,,局部多云,29℃,35%,微风,东风,3级,-,29℃
2019/9/30,12:00,,局部多云,30℃,32%,和风,东南风,4级,-,30℃
2019/9/30,13:00,,局部多云,32℃,28%,清风,南风,5级,-,30℃
2019/9/30,14:00,,局部多云,33℃,25%,清风,西南风,5级,-,31℃
2019/9/30,15:00,,局部多云,34℃,24%,清风,西南风,5级,-,32℃
2019/9/30,16:00,,局部多云,35℃,23%,清风,西南风,5级,-,33℃
2019/9/30,17:00,,局部多云,35℃,23%,清风,西南风,5级,-,34℃
2019/9/30,18:00,,局部多云,35℃,25%,和风,南风,4级,-,35℃
2019/9/30,19:00,,局部多云,34℃,27%,和风,南风,4级,-,36℃
2019/9/30,20:00,,局部多云,33℃,29%,和风,南风,4级,-,37℃
2019/9/30,21:00,,局部多云,33℃,30%,和风,南风,4级,-,37℃
2019/9/30,22:00,,局部多云,32℃,32%,和风,南风,4级,-,36℃
2019/9/30,23:00,,局部多云,31℃,34%,清风,南风,5级,-,35℃
2019/10/1,0:00,,局部多云,27℃,35%,清风,西南风,5级,-,26℃
2019/10/1,1:00,,局部多云,26℃,36%,和风,南风,4级,-,26℃
2019/10/1,2:00,,局部多云,26℃,37%,微风,南风,3级,-,26℃
2019/10/1,3:00,,局部多云,25℃,39%,微风,南风,3级,-,26℃
2019/10/1,4:00,,局部多云,25℃,40%,微风,东南风,3级,-,25℃
2019/10/1,5:00,,局部多云,24℃,42%,轻风,东风,2级,-,25℃
2019/10/1,6:00,,局部多云,24℃,42%,轻风,东风,2级,-,25℃
2019/10/1,7:00,,局部多云,24℃,42%,轻风,东北风,2级,-,25℃
2019/10/1,8:00,,局部多云,24℃,42%,轻风,东北风,2级,-,25℃
2019/10/1,9:00,,局部多云,26℃,39%,轻风,东风,2级,-,26℃
2019/10/1,10:00,,局部多云,28℃,36%,微风,东南风,3级,-,27℃
2019/10/1,11:00,,局部多云,30℃,32%,微风,南风,3级,-,29℃
2019/10/1,12:00,,局部多云,30℃,30%,清风,南风,5级,-,29℃
2019/10/1,13:00,,局部多云,31℃,28%,强风,南风,6级,-,30℃
2019/10/1,14:00,,局部多云,32℃,26%,劲风,西南风,7级,-,30℃
2019/10/1,15:00,,局部多云,32℃,26%,劲风,南风,7级,-,30℃
2019/10/1,16:00,,局部多云,32℃,26%,劲风,南风,7级,-,30℃
2019/10/1,17:00,,局部多云,32℃,26%,强风,南风,6级,-,30℃
2019/10/1,18:00,,局部多云,31℃,27%,劲风,南风,7级,-,29℃
2019/10/1,19:00,,局部多云,29℃,28%,劲风,南风,7级,-,28℃
2019/10/1,20:00,,局部多云,28℃,30%,劲风,南风,7级,-,27℃
2019/10/1,21:00,,局部多云,27℃,32%,劲风,南风,7级,-,26℃
2019/10/1,22:00,,局部多云,26℃,34%,强风,南风,6级,-,26℃
2019/10/1,23:00,,局部多云,26℃,36%,清风,南风,5级,-,26℃
2019/10/2,0:00,,局部多云,25℃,36%,清风,南风,5级,-,25℃
2019/10/2,1:00,,局部多云,25℃,37%,和风,南风,4级,-,25℃
2019/10/2,2:00,,局部多云,25℃,38%,微风,东南风,3级,-,25℃
2019/10/2,3:00,,局部多云,24℃,40%,微风,东南风,3级,-,25℃
2019/10/2,4:00,,局部多云,24℃,42%,微风,东风,3级,-,25℃
2019/10/2,5:00,,局部多云,23℃,43%,微风,东风,3级,-,25℃
2019/10/2,6:00,,局部多云,23℃,43%,微风,东北风,3级,-,25℃
2019/10/2,7:00,,局部多云,23℃,43%,微风,东北风,3级,-,25℃
2019/10/2,8:00,,局部多云,24℃,42%,微风,东北风,3级,-,25℃
2019/10/2,9:00,,局部多云,25℃,38%,微风,东北风,3级,-,26℃
2019/10/2,10:00,,局部多云,27℃,35%,微风,东北风,3级,-,27℃
2019/10/2,11:00,,局部多云,29℃,31%,轻风,东风,2级,-,28℃
2019/10/2,12:00,,局部多云,30℃,29%,微风,东南风,3级,-,29℃
2019/10/2,13:00,,局部多云,31℃,28%,微风,南风,3级,-,30℃
2019/10/2,14:00,,局部多云,33℃,26%,和风,南风,4级,-,32℃
2019/10/2,15:00,,局部多云,33℃,27%,和风,西南风,4级,-,32℃
2019/10/2,16:00,,局部多云,33℃,27%,和风,西南风,4级,-,32℃
2019/10/2,17:00,,局部多云,33℃,28%,和风,西南风,4级,-,32℃
2019/10/2,18:00,,局部多云,32℃,29%,微风,西南风,3级,-,31℃
2019/10/2,19:00,,局部多云,31℃,31%,微风,西南风,3级,-,30℃
2019/10/2,20:00,,局部多云,30℃,32%,轻风,西南风,2级,-,30℃
2019/10/2,21:00,,局部多云,30℃,33%,轻风,西风,2级,-,29℃
2019/10/2,22:00,,局部多云,29℃,35%,轻风,西北风,2级,-,28℃
2019/10/2,23:00,,局部多云,28℃,36%,轻风,北风,2级,-,28℃
2019/10/3,0:00,,局部多云,28℃,38%,微风,西南风,3级,-,27℃
2019/10/3,1:00,,局部多云,27℃,39%,微风,东南风,3级,-,27℃
2019/10/3,2:00,,局部多云,26℃,41%,微风,北风,3级,-,26℃
2019/10/3,3:00,,局部多云,26℃,41%,和风,东北风,4级,-,26℃
2019/10/3,4:00,,局部多云,25℃,42%,和风,东北风,4级,-,25℃
2019/10/3,5:00,,局部多云,24℃,43%,清风,东北风,5级,-,25℃
2019/10/3,6:00,,局部多云,24℃,43%,清风,东北风,5级,-,25℃
2019/10/3,7:00,,局部多云,24℃,42%,清风,东北风,5级,-,25℃
2019/10/3,8:00,,局部多云,24℃,41%,清风,东北风,5级,-,25℃
2019/10/3,9:00,,局部多云,25℃,39%,清风,东北风,5级,-,26℃
2019/10/3,10:00,,局部多云,26℃,36%,清风,东风,5级,-,26℃
2019/10/3,11:00,,局部多云,28℃,34%,清风,东风,5级,-,27℃
2019/10/3,12:00,,局部多云,28℃,33%,强风,东风,6级,-,27℃
2019/10/3,13:00,,局部多云,29℃,32%,强风,东南风,6级,-,28℃
2019/10/3,14:00,,局部多云,29℃,32%,劲风,东南风,7级,-,28℃
2019/10/3,15:00,,局部多云,29℃,35%,劲风,东南风,7级,-,28℃
2019/10/3,16:00,,局部多云,28℃,38%,劲风,东南风,7级,-,28℃
2019/10/3,17:00,,局部多云,27℃,42%,大风,东南风,8级,-,27℃
2019/10/3,18:00,,局部多云,26℃,45%,劲风,东南风,7级,-,27℃
2019/10/3,19:00,,局部多云,25℃,49%,劲风,东南风,7级,-,26℃
2019/10/3,20:00,,局部多云,24℃,52%,强风,东南风,6级,-,25℃
2019/10/3,21:00,,局部多云,23℃,50%,强风,东南风,6级,-,24℃
2019/10/3,22:00,,局部多云,22℃,48%,强风,东南风,6级,-,22℃
2019/10/3,23:00,,局部多云,21℃,45%,强风,东南风,6级,-,21℃
2019/10/4,0:00,,阴天,22℃,54%,强风,东南风,6级,-,24℃
2019/10/4,1:00,,局部多云,21℃,47%,强风,东南风,6级,-,21℃
2019/10/4,2:00,,阴天,20℃,39%,强风,东南风,6级,-,20℃
2019/10/4,3:00,,细雨,19℃,40%,强风,东南风,6级,0.1mm,19℃
2019/10/4,4:00,,阴天,18℃,41%,清风,东南风,5级,0.2mm,18℃
2019/10/4,5:00,,细雨,17℃,42%,清风,东南风,5级,0.3mm,17℃
2019/10/4,6:00,,中雨,16℃,52%,和风,东南风,4级,2.7mm,16℃
2019/10/4,7:00,,细雨,15℃,62%,和风,东南风,4级,5.0mm,15℃
2019/10/4,8:00,,中雨,13℃,73%,微风,东南风,3级,7.4mm,14℃
2019/10/4,9:00,,中雨,14℃,73%,微风,东南风,3级,6.4mm,14℃
2019/10/4,10:00,,中雨,14℃,74%,微风,东南风,3级,5.3mm,14℃
2019/10/4,11:00,,中雨,14℃,75%,微风,东南风,3级,4.3mm,14℃
2019/10/4,12:00,,中雨,14℃,72%,和风,东南风,4级,4.3mm,14℃
2019/10/4,13:00,,中雨,14℃,69%,和风,东南风,4级,4.4mm,14℃
2019/10/4,14:00,,中雨,14℃,66%,和风,东南风,4级,4.4mm,14℃
2019/10/4,15:00,,局部多云,14℃,67%,清风,东南风,5级,2.9mm,14℃
2019/10/4,16:00,,中雨,14℃,68%,清风,南风,5级,1.5mm,14℃
2019/10/4,17:00,,局部多云,15℃,68%,清风,南风,5级,-,14℃
2019/10/4,18:00,,多云,14℃,69%,清风,南风,5级,-,14℃
2019/10/4,19:00,,局部多云,14℃,70%,清风,南风,5级,-,14℃
2019/10/4,20:00,,多云,14℃,71%,清风,南风,5级,-,13℃
2019/10/4,21:00,,局部多云,12℃,70%,和风,南风,4级,-,12℃
