day,time,,wea,tem,hum,win,dir,winclass,rain,tembody
2018/1/15,4:00,,局部多云,0℃,40%,轻风,东南风,2级,-,0℃
2018/1/15,5:00,,局部多云,-1℃,40%,轻风,东北风,2级,-,-1℃
2018/1/15,6:00,,局部多云,-1℃,41%,轻风,东北风,2级,-,-1℃
2018/1/15,7:00,,局部多云,-1℃,41%,轻风,东北风,2级,-,-1℃
2018/1/15,8:00,,局部多云,-1℃,41%,轻风,东风,2级,-,-2℃
2018/1/15,9:00,,多云,-1℃,39%,微风,东风,3级,-,-2℃
2018/1/15,10:00,,局部多云,0℃,38%,微风,东风,3级,-,-2℃
2018/1/15,11:00,,多云,0℃,36%,微风,东风,3级,-,-1℃
2018/1/15,12:00,,多云,1℃,35%,微风,东南风,3级,-,-1℃
2018/1/15,13:00,,多云,1℃,34%,和风,东南风,4级,-,-1℃
2018/1/15,14:00,,多云,2℃,33%,和风,东南风,4级,-,0℃
2018/1/15,15:00,,局部多云,2℃,35%,微风,东南风,3级,-,0℃
2018/1/15,16:00,,多云,1℃,36%,轻风,东南风,2级,-,1℃
2018/1/15,17:00,,局部多云,1℃,38%,轻风,东南风,2级,-,1℃
2018/1/15,18:00,,局部多云,1℃,40%,轻风,南风,2级,-,1℃
2018/1/15,19:00,,局部多云,0℃,41%,轻风,西风,2级,-,0℃
2018/1/15,20:00,,局部多云,-1℃,43%,微风,北风,3级,-,-1℃
2018/1/15,21:00,,局部多云,-2℃,44%,微风,北风,3级,-,-2℃
2018/1/15,22:00,,局部多云,-4℃,46%,微风,北风,3级,-,-4℃
2018/1/15,23:00,,局部多云,-5℃,47%,微风,北风,3级,-,-5℃
2018/1/16,0:00,,多云,0℃,42%,和风,北风,4级,-,-2℃
2018/1/16,1:00,,局部多云,0℃,41%,和风,北风,4级,-,-2℃
2018/1/16,2:00,,多云,0℃,40%,和风,北风,4级,-,-3℃
2018/1/16,3:00,,局部多云,0℃,37%,和风,北风,4级,-,-3℃
2018/1/16,4:00,,多云,0℃,35%,和风,北风,4级,-,-3℃
2018/1/16,5:00,,局部多云,0℃,32%,清风,西北风,5级,-,-3℃
2018/1/16,6:00,,局部多云,-1℃,32%,和风,西北风,4级,-,-3℃
2018/1/16,7:00,,局部多云,-1℃,33%,和风,西北风,4级,-,-3℃
2018/1/16,8:00,,局部多云,-1℃,34%,微风,西北风,3级,-,-3℃
2018/1/16,9:00,,局部多云,0℃,31%,微风,西南风,3级,-,-1℃
2018/1/16,10:00,,局部多云,2℃,29%,微风,东南风,3级,-,0℃
2018/1/16,11:00,,局部多云,3℃,26%,微风,北风,3级,-,2℃
2018/1/16,12:00,,局部多云,3℃,25%,微风,东北风,3级,-,2℃
2018/1/16,13:00,,局部多云,4℃,24%,微风,东风,3级,-,3℃
2018/1/16,14:00,,局部多云,4℃,23%,微风,东南风,3级,-,3℃
2018/1/16,15:00,,局部多云,4℃,25%,微风,东南风,3级,-,3℃
2018/1/16,16:00,,局部多云,4℃,27%,微风,东南风,3级,-,3℃
2018/1/16,17:00,,局部多云,3℃,29%,微风,南风,3级,-,2℃
2018/1/16,18:00,,局部多云,2℃,31%,微风,东南风,3级,-,2℃
2018/1/16,19:00,,局部多云,2℃,33%,轻风,东南风,2级,-,1℃
2018/1/16,20:00,,局部多云,1℃,35%,轻风,东南风,2级,-,1℃
2018/1/16,21:00,,局部多云,1℃,36%,轻风,东南风,2级,-,1℃
2018/1/16,22:00,,局部多云,1℃,37%,轻风,东南风,2级,-,1℃
2018/1/16,23:00,,局部多云,1℃,37%,轻风,东南风,2级,-,1℃
2018/1/17,0:00,,局部多云,0℃,42%,轻风,东南风,2级,-,-1℃
2018/1/17,1:00,,局部多云,0℃,43%,轻风,东南风,2级,-,0℃
2018/1/17,2:00,,局部多云,0℃,44%,软风,东南风,1级,-,0℃
2018/1/17,3:00,,局部多云,-1℃,44%,轻风,东风,2级,-,-1℃
2018/1/17,4:00,,局部多云,-1℃,45%,轻风,东北风,2级,-,-2℃
2018/1/17,5:00,,局部多云,-1℃,45%,微风,东北风,3级,-,-2℃
2018/1/17,6:00,,多云,-1℃,45%,微风,东北风,3级,-,-2℃
2018/1/17,7:00,,局部多云,-1℃,45%,微风,东北风,3级,-,-3℃
2018/1/17,8:00,,多云,-1℃,45%,微风,北风,3级,-,-3℃
2018/1/17,9:00,,局部多云,0℃,41%,微风,北风,3级,-,-1℃
2018/1/17,10:00,,多云,2℃,37%,微风,北风,3级,-,0℃
2018/1/17,11:00,,局部多云,3℃,33%,和风,北风,4级,-,1℃
2018/1/17,12:00,,局部多云,4℃,28%,清风,东南风,5级,-,2℃
2018/1/17,13:00,,局部多云,5℃,22%,劲风,西南风,7级,-,2℃
2018/1/17,14:00,,局部多云,5℃,17%,大风,西北风,8级,-,2℃
2018/1/17,15:00,,局部多云,5℃,16%,大风,西北风,8级,-,2℃
2018/1/17,16:00,,局部多云,5℃,15%,劲风,西北风,7级,-,2℃
2018/1/17,17:00,,局部多云,5℃,15%,劲风,北风,7级,-,2℃
2018/1/17,18:00,,晴朗,4℃,14%,劲风,北风,7级,-,1℃
2018/1/17,19:00,,局部多云,4℃,14%,劲风,北风,7级,-,0℃
2018/1/17,20:00,,晴朗,3℃,14%,强风,北风,6级,-,-1℃
2018/1/17,21:00,,晴朗,3℃,15%,强风,北风,6级,-,-1℃
2018/1/17,22:00,,晴朗,2℃,15%,强风,北风,6级,-,-1℃
2018/1/17,23:00,,晴朗,2℃,16%,强风,北风,6级,-,-1℃
2018/1/18,0:00,,局部多云,1℃,24%,轻风,西北风,2级,-,1℃
2018/1/18,1:00,,局部多云,2℃,25%,轻风,西风,2级,-,2℃
2018/1/18,2:00,,局部多云,2℃,26%,轻风,西南风,2级,-,2℃
2018/1/18,3:00,,晴朗,2℃,28%,软风,西风,1级,-,2℃
2018/1/18,4:00,,局部多云,2℃,30%,软风,西风,1级,-,2℃
2018/1/18,5:00,,晴朗,3℃,31%,软风,西北风,1级,-,3℃
2018/1/18,6:00,,晴朗,2℃,32%,软风,西北风,1级,-,2℃
2018/1/18,7:00,,晴朗,2℃,33%,软风,西风,1级,-,2℃
2018/1/18,8:00,,晴朗,2℃,34%,软风,西风,1级,-,2℃
2018/1/18,9:00,,局部多云,2℃,32%,软风,西南风,1级,-,2℃
2018/1/18,10:00,,晴朗,2℃,30%,软风,西南风,1级,-,2℃
2018/1/18,11:00,,局部多云,3℃,28%,无风,-,-,-,3℃
2018/1/18,12:00,,局部多云,3℃,26%,软风,南风,1级,-,3℃
2018/1/18,13:00,,局部多云,4℃,24%,轻风,南风,2级,-,4℃
2018/1/18,14:00,,局部多云,5℃,22%,微风,东南风,3级,-,5℃
2018/1/18,15:00,,多云,4℃,24%,微风,南风,3级,-,3℃
2018/1/18,16:00,,局部多云,4℃,25%,微风,南风,3级,-,2℃
2018/1/18,17:00,,多云,3℃,27%,和风,南风,4级,-,1℃
2018/1/18,18:00,,多云,2℃,28%,微风,南风,3级,-,1℃
2018/1/18,19:00,,多云,2℃,29%,微风,西南风,3级,-,1℃
2018/1/18,20:00,,多云,1℃,30%,微风,西风,3级,-,0℃
2018/1/18,21:00,,局部多云,-1℃,29%,微风,西风,3级,-,-1℃
2018/1/18,22:00,,多云,-3℃,28%,轻风,西风,2级,-,-3℃
2018/1/18,23:00,,局部多云,-5℃,27%,轻风,西北风,2级,-,-5℃
2018/1/19,0:00,,局部多云,1℃,36%,轻风,东风,2级,-,0℃
2018/1/19,1:00,,多云,1℃,35%,轻风,东北风,2级,-,0℃
2018/1/19,2:00,,局部多云,1℃,35%,微风,北风,3级,-,0℃
2018/1/19,3:00,,晴朗,2℃,34%,微风,东南风,3级,-,1℃
2018/1/19,4:00,,局部多云,2℃,33%,微风,西南风,3级,-,1℃
2018/1/19,5:00,,晴朗,3℃,32%,微风,北风,3级,-,2℃
2018/1/19,6:00,,晴朗,3℃,31%,微风,北风,3级,-,1℃
2018/1/19,7:00,,晴朗,2℃,30%,和风,西北风,4级,-,1℃
2018/1/19,8:00,,晴朗,2℃,29%,和风,西北风,4级,-,0℃
2018/1/19,9:00,,晴朗,3℃,25%,清风,西北风,5级,-,1℃
2018/1/19,10:00,,晴朗,4℃,22%,清风,西北风,5级,-,2℃
2018/1/19,11:00,,晴朗,5℃,18%,强风,西北风,6级,-,3℃
2018/1/19,12:00,,晴朗,6℃,17%,强风,西北风,6级,-,4℃
2018/1/19,13:00,,晴朗,7℃,16%,强风,西北风,6级,-,5℃
2018/1/19,14:00,,晴朗,8℃,15%,强风,西北风,6级,-,6℃
2018/1/19,15:00,,晴朗,8℃,16%,清风,西北风,5级,-,7℃
2018/1/19,16:00,,晴朗,9℃,17%,和风,西北风,4级,-,8℃
2018/1/19,17:00,,晴朗,9℃,18%,微风,西北风,3级,-,9℃
2018/1/19,18:00,,局部多云,8℃,20%,微风,西北风,3级,-,8℃
2018/1/19,19:00,,晴朗,7℃,21%,微风,西北风,3级,-,7℃
2018/1/19,20:00,,局部多云,6℃,23%,微风,西北风,3级,-,6℃
2018/1/19,21:00,,局部多云,5℃,24%,和风,西北风,4级,-,4℃
2018/1/19,22:00,,局部多云,4℃,25%,和风,西北风,4级,-,2℃
2018/1/19,23:00,,局部多云,2℃,26%,和风,西北风,4级,-,1℃
2018/1/20,0:00,,局部多云,2℃,27%,和风,北风,4级,-,0℃
2018/1/20,1:00,,局部多云,1℃,28%,和风,北风,4级,-,-1℃
2018/1/20,2:00,,局部多云,1℃,29%,和风,北风,4级,-,-1℃
2018/1/20,3:00,,局部多云,1℃,29%,微风,北风,3级,-,-1℃
2018/1/20,4:00,,局部多云,0℃,30%,微风,西北风,3级,-,-1℃
2018/1/20,5:00,,局部多云,0℃,30%,轻风,西北风,2级,-,0℃
2018/1/20,6:00,,局部多云,0℃,31%,轻风,西南风,2级,-,0℃
2018/1/20,7:00,,局部多云,0℃,31%,轻风,东南风,2级,-,0℃
2018/1/20,8:00,,局部多云,0℃,31%,轻风,东北风,2级,-,0℃
2018/1/20,9:00,,局部多云,0℃,29%,轻风,东风,2级,-,0℃
2018/1/20,10:00,,局部多云,1℃,28%,微风,东风,3级,-,0℃
2018/1/20,11:00,,局部多云,2℃,26%,微风,东南风,3级,-,0℃
2018/1/20,12:00,,局部多云,3℃,25%,和风,东南风,4级,-,1℃
2018/1/20,13:00,,局部多云,4℃,24%,和风,东南风,4级,-,2℃
2018/1/20,14:00,,局部多云,5℃,23%,清风,南风,5级,-,3℃
2018/1/20,15:00,,局部多云,5℃,23%,和风,东南风,4级,-,4℃
2018/1/20,16:00,,局部多云,5℃,23%,微风,东南风,3级,-,5℃
2018/1/20,17:00,,局部多云,6℃,23%,轻风,东南风,2级,-,6℃
2018/1/20,18:00,,局部多云,5℃,24%,轻风,东风,2级,-,5℃
2018/1/20,19:00,,局部多云,4℃,25%,轻风,东风,2级,-,4℃
2018/1/20,20:00,,局部多云,3℃,27%,微风,东北风,3级,-,3℃
2018/1/20,21:00,,局部多云,3℃,31%,微风,东北风,3级,-,2℃
2018/1/20,22:00,,局部多云,2℃,36%,微风,东北风,3级,-,2℃
2018/1/20,23:00,,局部多云,2℃,41%,微风,东北风,3级,-,1℃
2018/1/21,0:00,,局部多云,1℃,45%,微风,东北风,3级,-,0℃
2018/1/21,1:00,,局部多云,1℃,50%,微风,东北风,3级,-,0℃
2018/1/21,2:00,,局部多云,1℃,54%,和风,东北风,4级,-,-1℃
2018/1/21,3:00,,局部多云,1℃,55%,微风,东北风,3级,-,-1℃
2018/1/21,4:00,,局部多云,0℃,56%,微风,东北风,3级,-,-1℃
2018/1/21,5:00,,局部多云,0℃,56%,微风,东北风,3级,-,-1℃
2018/1/21,6:00,,局部多云,0℃,55%,微风,东北风,3级,-,-2℃
2018/1/21,7:00,,局部多云,-1℃,53%,微风,东北风,3级,-,-2℃
2018/1/21,8:00,,局部多云,-1℃,51%,微风,北风,3级,-,-2℃
2018/1/21,9:00,,局部多云,0℃,47%,微风,东北风,3级,-,-1℃
2018/1/21,10:00,,局部多云,1℃,42%,微风,东北风,3级,-,-1℃
2018/1/21,11:00,,局部多云,1℃,37%,微风,东北风,3级,-,0℃
2018/1/21,12:00,,局部多云,2℃,33%,微风,东北风,3级,-,1℃
2018/1/21,13:00,,局部多云,3℃,30%,微风,东北风,3级,-,1℃
2018/1/21,14:00,,局部多云,4℃,26%,微风,东风,3级,-,2℃
2018/1/21,15:00,,局部多云,3℃,27%,和风,东风,4级,-,1℃
2018/1/21,16:00,,局部多云,3℃,29%,和风,东南风,4级,-,1℃
2018/1/21,17:00,,局部多云,2℃,30%,清风,东南风,5级,-,0℃
2018/1/21,18:00,,阴天,2℃,32%,和风,东南风,4级,-,0℃
2018/1/21,19:00,,局部多云,1℃,33%,微风,东风,3级,-,0℃
2018/1/21,20:00,,阴天,0℃,35%,轻风,东北风,2级,-,0℃
2018/1/21,21:00,,阴天,0℃,39%,微风,东风,3级,-,-1℃
2018/1/21,22:00,,阴天,0℃,44%,和风,东风,4级,-,-3℃
2018/1/21,23:00,,阴天,-1℃,48%,清风,东南风,5级,-,-4℃
2018/1/22,0:00,,大雪,-2℃,59%,清风,东风,5级,0.2mm,-5℃
2018/1/22,1:00,,阴天,-2℃,69%,清风,东风,5级,0.4mm,-6℃
2018/1/22,2:00,,大雪,-3℃,80%,清风,东风,5级,0.6mm,-7℃
2018/1/22,3:00,,大雪,-4℃,81%,清风,东风,5级,0.9mm,-7℃
2018/1/22,4:00,,大雪,-4℃,82%,清风,东风,5级,1.1mm,-7℃
2018/1/22,5:00,,大雪,-5℃,84%,和风,东风,4级,1.4mm,-8℃
2018/1/22,6:00,,大雪,-5℃,77%,和风,东风,4级,1.5mm,-7℃
2018/1/22,7:00,,大雪,-5℃,71%,微风,东北风,3级,1.6mm,-7℃
2018/1/22,8:00,,大雪,-5℃,65%,微风,东北风,3级,1.7mm,-6℃
2018/1/22,9:00,,局部多云,-4℃,55%,和风,东北风,4级,1.1mm,-7℃
2018/1/22,10:00,,大雪,-4℃,45%,清风,北风,5级,0.6mm,-8℃
2018/1/22,11:00,,局部多云,-4℃,36%,强风,北风,6级,-,-8℃
2018/1/22,12:00,,局部多云,-4℃,31%,强风,东南风,6级,-,-9℃
2018/1/22,13:00,,局部多云,-4℃,25%,劲风,西南风,7级,-,-9℃
2018/1/22,14:00,,局部多云,-4℃,20%,劲风,北风,7级,-,-9℃
2018/1/22,15:00,,局部多云,-4℃,20%,劲风,北风,7级,-,-10℃
2018/1/22,16:00,,局部多云,-4℃,20%,大风,北风,8级,-,-10℃
2018/1/22,17:00,,局部多云,-5℃,20%,大风,北风,8级,-,-11℃
2018/1/22,18:00,,局部多云,-6℃,20%,大风,北风,8级,-,-12℃
2018/1/22,19:00,,局部多云,-6℃,20%,大风,北风,8级,-,-13℃
2018/1/22,20:00,,局部多云,-7℃,20%,大风,北风,8级,-,-14℃
2018/1/22,21:00,,局部多云,-7℃,20%,大风,北风,8级,-,-14℃
2018/1/22,22:00,,局部多云,-8℃,20%,大风,北风,8级,-,-15℃
2018/1/22,23:00,,局部多云,-8℃,19%,大风,北风,8级,-,-16℃
2018/1/23,0:00,,晴朗,-9℃,20%,大风,北风,8级,-,-16℃
2018/1/23,1:00,,局部多云,-9℃,20%,大风,西北风,8级,-,-17℃
2018/1/23,2:00,,晴朗,-9℃,20%,大风,西北风,8级,-,-17℃
2018/1/23,3:00,,晴朗,-10℃,20%,大风,西北风,8级,-,-17℃
2018/1/23,4:00,,晴朗,-10℃,21%,大风,西北风,8级,-,-17℃
2018/1/23,5:00,,晴朗,-10℃,21%,大风,西北风,8级,-,-18℃
2018/1/23,6:00,,局部多云,-10℃,21%,大风,西北风,8级,-,-18℃
2018/1/23,7:00,,晴朗,-10℃,22%,大风,西北风,8级,-,-18℃
2018/1/23,8:00,,局部多云,-10℃,22%,大风,西北风,8级,-,-18℃
2018/1/23,9:00,,局部多云,-10℃,21%,大风,西北风,8级,-,-17℃
2018/1/23,10:00,,局部多云,-9℃,20%,大风,西北风,8级,-,-17℃
2018/1/23,11:00,,局部多云,-9℃,19%,大风,西北风,8级,-,-16℃
2018/1/23,12:00,,局部多云,-8℃,18%,大风,西北风,8级,-,-15℃
2018/1/23,13:00,,局部多云,-7℃,17%,大风,西北风,8级,-,-14℃
2018/1/23,14:00,,局部多云,-6℃,16%,大风,西北风,8级,-,-13℃
2018/1/23,15:00,,局部多云,-6℃,16%,劲风,西北风,7级,-,-12℃
2018/1/23,16:00,,局部多云,-5℃,17%,劲风,西北风,7级,-,-11℃
2018/1/23,17:00,,局部多云,-4℃,17%,劲风,西北风,7级,-,-10℃
2018/1/23,18:00,,晴朗,-6℃,19%,强风,西北风,6级,-,-9℃
2018/1/23,19:00,,局部多云,-7℃,21%,强风,西北风,6级,-,-9℃
2018/1/23,20:00,,晴朗,-8℃,22%,清风,西北风,5级,-,-8℃
2018/1/23,21:00,,晴朗,-10℃,23%,清风,西北风,5级,-,-10℃
2018/1/23,22:00,,晴朗,-12℃,23%,清风,西北风,5级,-,-12℃
2018/1/23,23:00,,晴朗,-13℃,24%,清风,西北风,5级,-,-13℃
2018/1/24,0:00,,晴朗,-10℃,24%,清风,西北风,5级,-,-11℃
2018/1/24,1:00,,晴朗,-8℃,24%,和风,西北风,4级,-,-9℃
2018/1/24,2:00,,晴朗,-5℃,25%,和风,西北风,4级,-,-7℃
2018/1/24,3:00,,晴朗,-5℃,25%,和风,西北风,4级,-,-7℃
2018/1/24,4:00,,晴朗,-5℃,25%,微风,西北风,3级,-,-7℃
2018/1/24,5:00,,晴朗,-5℃,26%,微风,西北风,3级,-,-7℃
2018/1/24,6:00,,晴朗,-5℃,27%,微风,西北风,3级,-,-7℃
2018/1/24,7:00,,晴朗,-6℃,27%,微风,西北风,3级,-,-7℃
2018/1/24,8:00,,晴朗,-6℃,28%,轻风,西北风,2级,-,-7℃
2018/1/24,9:00,,局部多云,-6℃,24%,微风,西北风,3级,-,-7℃
2018/1/24,10:00,,晴朗,-6℃,21%,微风,西北风,3级,-,-8℃
2018/1/24,11:00,,局部多云,-5℃,18%,微风,西北风,3级,-,-8℃
2018/1/24,12:00,,局部多云,-5℃,17%,微风,西风,3级,-,-7℃
2018/1/24,13:00,,局部多云,-4℃,16%,微风,西风,3级,-,-6℃
2018/1/24,14:00,,局部多云,-3℃,16%,微风,西南风,3级,-,-5℃
2018/1/24,15:00,,局部多云,-3℃,17%,微风,西南风,3级,-,-5℃
2018/1/24,16:00,,局部多云,-4℃,18%,微风,西南风,3级,-,-6℃
2018/1/24,17:00,,局部多云,-4℃,19%,和风,南风,4级,-,-6℃
2018/1/24,18:00,,局部多云,-4℃,22%,微风,南风,3级,-,-6℃
2018/1/24,19:00,,局部多云,-4℃,25%,微风,南风,3级,-,-7℃
2018/1/24,20:00,,局部多云,-5℃,28%,微风,西南风,3级,-,-7℃
2018/1/24,21:00,,局部多云,-5℃,29%,微风,东南风,3级,-,-7℃
2018/1/24,22:00,,局部多云,-5℃,30%,微风,东风,3级,-,-7℃
2018/1/24,23:00,,局部多云,-6℃,31%,轻风,北风,2级,-,-7℃
2018/1/25,0:00,,局部多云,-5℃,15%,微风,北风,3级,-,-7℃
2018/1/25,1:00,,局部多云,-5℃,16%,微风,北风,3级,-,-8℃
2018/1/25,2:00,,局部多云,-6℃,16%,和风,北风,4级,-,-9℃
2018/1/25,3:00,,局部多云,-6℃,17%,和风,北风,4级,-,-9℃
2018/1/25,4:00,,局部多云,-7℃,18%,和风,北风,4级,-,-10℃
2018/1/25,5:00,,局部多云,-7℃,19%,清风,北风,5级,-,-11℃
2018/1/25,6:00,,局部多云,-7℃,19%,清风,北风,5级,-,-12℃
2018/1/25,7:00,,局部多云,-8℃,19%,清风,东北风,5级,-,-12℃
2018/1/25,8:00,,局部多云,-8℃,20%,清风,东北风,5级,-,-13℃
2018/1/25,9:00,,局部多云,-7℃,18%,清风,东北风,5级,-,-12℃
2018/1/25,10:00,,局部多云,-7℃,17%,清风,东北风,5级,-,-11℃
2018/1/25,11:00,,局部多云,-6℃,15%,清风,东北风,5级,-,-10℃
2018/1/25,12:00,,局部多云,-5℃,15%,清风,东北风,5级,-,-9℃
2018/1/25,13:00,,局部多云,-5℃,14%,清风,东北风,5级,-,-8℃
2018/1/25,14:00,,局部多云,-4℃,13%,和风,东北风,4级,-,-7℃
2018/1/25,15:00,,局部多云,-4℃,13%,清风,东风,5级,-,-7℃
2018/1/25,16:00,,局部多云,-4℃,13%,清风,东风,5级,-,-8℃
2018/1/25,17:00,,局部多云,-4℃,13%,清风,东南风,5级,-,-8℃
2018/1/25,18:00,,局部多云,-5℃,13%,清风,东南风,5级,-,-8℃
2018/1/25,19:00,,局部多云,-5℃,13%,和风,东南风,4级,-,-8℃
2018/1/25,20:00,,局部多云,-5℃,14%,和风,东南风,4级,-,-9℃
2018/1/25,21:00,,局部多云,-6℃,14%,和风,东南风,4级,-,-8℃
2018/1/25,22:00,,局部多云,-6℃,14%,微风,东南风,3级,-,-8℃
2018/1/25,23:00,,局部多云,-6℃,15%,轻风,东南风,2级,-,-7℃
2018/1/26,0:00,,局部多云,-7℃,14%,微风,东南风,3级,-,-8℃
2018/1/26,1:00,,局部多云,-7℃,14%,轻风,东南风,2级,-,-7℃
2018/1/26,2:00,,局部多云,-7℃,14%,轻风,东南风,2级,-,-7℃
2018/1/26,3:00,,局部多云,-7℃,15%,轻风,东南风,2级,-,-8℃
2018/1/26,4:00,,局部多云,-8℃,16%,轻风,东南风,2级,-,-9℃
2018/1/26,5:00,,局部多云,-8℃,17%,轻风,东南风,2级,-,-10℃
2018/1/26,6:00,,局部多云,-9℃,18%,轻风,东南风,2级,-,-10℃
2018/1/26,7:00,,局部多云,-9℃,18%,轻风,东南风,2级,-,-10℃
2018/1/26,8:00,,局部多云,-9℃,19%,轻风,东南风,2级,-,-10℃
2018/1/26,9:00,,局部多云,-8℃,19%,微风,东南风,3级,-,-10℃
2018/1/26,10:00,,局部多云,-7℃,19%,微风,东南风,3级,-,-10℃
2018/1/26,11:00,,局部多云,-7℃,19%,微风,东南风,3级,-,-9℃
2018/1/26,12:00,,局部多云,-6℃,19%,和风,东南风,4级,-,-8℃
2018/1/26,13:00,,局部多云,-5℃,20%,和风,南风,4级,-,-8℃
2018/1/26,14:00,,局部多云,-4℃,20%,和风,南风,4级,-,-7℃
2018/1/26,15:00,,局部多云,-4℃,22%,和风,南风,4级,-,-7℃
2018/1/26,16:00,,局部多云,-4℃,24%,和风,南风,4级,-,-7℃
2018/1/26,17:00,,局部多云,-4℃,25%,清风,南风,5级,-,-7℃
2018/1/26,18:00,,局部多云,-4℃,28%,和风,南风,4级,-,-7℃
2018/1/26,19:00,,局部多云,-4℃,30%,微风,南风,3级,-,-6℃
2018/1/26,20:00,,局部多云,-4℃,33%,微风,南风,3级,-,-6℃
2018/1/26,21:00,,局部多云,-5℃,34%,微风,东南风,3级,-,-6℃
2018/1/26,22:00,,局部多云,-5℃,36%,微风,东南风,3级,-,-6℃
2018/1/26,23:00,,局部多云,-5℃,37%,微风,东南风,3级,-,-7℃
2018/1/27,0:00,,局部多云,-6℃,30%,微风,东南风,3级,-,-7℃
2018/1/27,1:00,,局部多云,-6℃,31%,微风,东南风,3级,-,-7℃
2018/1/27,2:00,,局部多云,-6℃,32%,微风,东南风,3级,-,-7℃
2018/1/27,3:00,,局部多云,-6℃,34%,微风,东南风,3级,-,-8℃
2018/1/27,4:00,,局部多云,-7℃,35%,轻风,东风,2级,-,-8℃
2018/1/27,5:00,,局部多云,-7℃,37%,轻风,东风,2级,-,-8℃
2018/1/27,6:00,,局部多云,-7℃,38%,轻风,东风,2级,-,-9℃
2018/1/27,7:00,,局部多云,-8℃,39%,轻风,东风,2级,-,-9℃
2018/1/27,8:00,,局部多云,-8℃,40%,轻风,东风,2级,-,-9℃
2018/1/27,9:00,,多云,-7℃,38%,微风,东风,3级,-,-9℃
2018/1/27,10:00,,局部多云,-6℃,37%,微风,东风,3级,-,-8℃
2018/1/27,11:00,,多云,-6℃,35%,微风,东南风,3级,-,-8℃
2018/1/27,12:00,,阴天,-5℃,33%,微风,东南风,3级,-,-7℃
2018/1/27,13:00,,多云,-4℃,31%,微风,东南风,3级,-,-6℃
2018/1/27,14:00,,阴天,-3℃,29%,微风,南风,3级,-,-6℃
2018/1/27,15:00,,局部多云,-3℃,29%,微风,南风,3级,-,-5℃
2018/1/27,16:00,,阴天,-3℃,29%,微风,南风,3级,-,-5℃
2018/1/27,17:00,,局部多云,-3℃,29%,微风,东南风,3级,-,-4℃
2018/1/27,18:00,,局部多云,-3℃,30%,微风,东南风,3级,-,-4℃
2018/1/27,19:00,,局部多云,-4℃,30%,轻风,东风,2级,-,-4℃
2018/1/27,20:00,,局部多云,-4℃,31%,轻风,东北风,2级,-,-4℃
2018/1/27,21:00,,局部多云,-4℃,32%,轻风,东北风,2级,-,-5℃
2018/1/27,22:00,,局部多云,-4℃,33%,微风,北风,3级,-,-6℃
2018/1/27,23:00,,局部多云,-5℃,34%,微风,北风,3级,-,-7℃
2018/1/28,0:00,,局部多云,-5℃,32%,清风,东南风,5级,-,-8℃
2018/1/28,1:00,,局部多云,-5℃,29%,强风,西南风,6级,-,-10℃
2018/1/28,2:00,,局部多云,-5℃,27%,劲风,北风,7级,-,-11℃
2018/1/28,3:00,,晴天,-6℃,23%,大风,北风,8级,-,-13℃
2018/1/28,4:00,,局部多云,-7℃,20%,烈风,北风,9级,-,-14℃
2018/1/28,5:00,,晴朗,-8℃,17%,烈风,北风,9级,-,-16℃
2018/1/28,6:00,,晴朗,-8℃,17%,烈风,西北风,9级,-,-16℃
2018/1/28,7:00,,晴朗,-9℃,16%,大风,西北风,8级,-,-16℃
2018/1/28,8:00,,晴朗,-9℃,15%,大风,西北风,8级,-,-16℃
2018/1/28,9:00,,局部多云,-8℃,14%,大风,西北风,8级,-,-15℃
2018/1/28,10:00,,晴朗,-7℃,13%,大风,西北风,8级,-,-14℃
2018/1/28,11:00,,局部多云,-7℃,11%,大风,西北风,8级,-,-13℃
2018/1/28,12:00,,局部多云,-5℃,11%,劲风,西北风,7级,-,-12℃
2018/1/28,13:00,,局部多云,-4℃,10%,劲风,西北风,7级,-,-10℃
2018/1/28,14:00,,局部多云,-3℃,10%,劲风,西北风,7级,-,-9℃
2018/1/28,15:00,,晴朗,-3℃,10%,劲风,西北风,7级,-,-8℃
2018/1/28,16:00,,局部多云,-3℃,11%,劲风,西北风,7级,-,-8℃
2018/1/28,17:00,,晴朗,-2℃,12%,劲风,西北风,7级,-,-8℃
2018/1/28,18:00,,晴朗,-4℃,13%,劲风,西北风,7级,-,-7℃
2018/1/28,19:00,,晴朗,-5℃,15%,强风,西北风,6级,-,-7℃
2018/1/28,20:00,,晴朗,-6℃,16%,强风,西北风,6级,-,-6℃
2018/1/28,21:00,,晴朗,-8℃,17%,清风,西北风,5级,-,-8℃
2018/1/28,22:00,,晴朗,-10℃,19%,清风,西北风,5级,-,-10℃
2018/1/28,23:00,,晴朗,-11℃,20%,清风,西北风,5级,-,-11℃
2018/1/29,0:00,,局部多云,-4℃,23%,和风,西北风,4级,-,-8℃
2018/1/29,1:00,,局部多云,-5℃,24%,和风,西北风,4级,-,-8℃
2018/1/29,2:00,,局部多云,-5℃,25%,和风,西北风,4级,-,-8℃
2018/1/29,3:00,,局部多云,-5℃,26%,和风,西北风,4级,-,-8℃
2018/1/29,4:00,,局部多云,-5℃,27%,和风,西北风,4级,-,-9℃
2018/1/29,5:00,,局部多云,-6℃,28%,和风,西北风,4级,-,-9℃
2018/1/29,6:00,,局部多云,-6℃,28%,和风,西北风,4级,-,-9℃
2018/1/29,7:00,,局部多云,-6℃,28%,和风,西北风,4级,-,-9℃
